kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_duration,koi_depth,koi_time0bk,koi_prad,koi_ror,koi_dor,koi_impact,koi_incl,koi_srad,koi_smass,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_vet_stat,koi_vet_date,koi_disp_prov,koi_period_err1,koi_period_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_prad_err1,koi_prad_err2,koi_steff_err1,koi_steff_err2
12644822,K00791.01,CONFIRMED,1.0,12.611904345,5.1497,6105.6,180.892284,7.4,0.073758,17.27,0.55,88.17,0.919,0.992,5795.0,4.508,-0.02,15.14,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.65e-06,-6.65e-06,0.0592,-0.0592,27.6,-27.6,2.2,-0.73,156.0,-173.0
2440757,K00792.01,FALSE POSITIVE,0.0,1.433769925,1.8868,1976.3,170.403536,46.58,0.318591,2.46,1.268,58.99,1.339,1.083,6017.0,4.22,0.02,15.122,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.41e-07,-7.41e-07,0.0232,-0.0232,20.4,-20.4,8.01,-8.0,72.0,-90.0
2445129,K00793.01,FALSE POSITIVE,0.0,10.31872301,3.836,871.7,173.31543,28.59,0.247006,5.92,1.215,78.15,1.06,1.05,5927.0,4.409,0.07,15.065,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.846e-05,-2.846e-05,0.121,-0.121,26.4,-26.4,8.61,-3.69,176.0,-193.0
2713049,K00794.01,CONFIRMED,1.0,2.539183147,2.4282,382.1,169.67494,2.06,0.017724,7.93,0.238,88.28,1.062,0.921,5519.0,4.35,0.14,15.026,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.073e-06,-5.073e-06,0.0559,-0.0559,11.4,-11.4,0.29,-0.28,82.0,-74.0
3114167,K00795.01,CONFIRMED,1.0,6.770300385,2.0844,1304.0,170.57662,2.77,0.037414,15.21,0.838,86.84,0.679,0.767,5653.0,4.656,-0.84,15.591,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.537e-06,-9.537e-06,0.0454,-0.0454,29.7,-29.7,0.46,-0.15,166.0,-166.0
3114661,K00796.01,FALSE POSITIVE,0.0,0.444291966,2.0792,10967.0,169.865406,27.51,0.396105,1.641,1.258,39.97,0.636,0.709,5255.0,4.678,-0.72,15.748,0,1,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,9.7e-08,-9.7e-08,0.0115,-0.0115,45.9,-45.9,3.46,-1.73,156.0,-156.0
3115833,K00797.01,CANDIDATE,1.0,10.181584004,3.5089,5741.1,177.141891,7.73,0.084708,12.776,0.92,85.87,0.836,0.885,5988.0,4.541,-0.52,15.657,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.188e-06,-6.188e-06,0.0331,-0.0331,53.2,-53.2,2.17,-0.72,179.0,-197.0
4139816,K00812.02,CONFIRMED,1.0,20.06036336,3.3203,1494.7,147.46554,1.96,0.036455,40.4,0.556,89.21,0.493,0.502,3950.0,4.754,-0.46,15.954,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.839e-05,-5.839e-05,0.0754,-0.0754,45.1,-45.1,0.13,-0.16,70.0,-86.0
4139816,K00812.03,CONFIRMED,1.0,46.1842039,4.758,1394.7,165.23729,1.83,0.033974,76.67,0.013,89.99,0.493,0.502,3950.0,4.754,-0.46,15.954,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002654,-0.0002654,0.13,-0.13,56.4,-56.4,0.12,-0.15,70.0,-86.0
8395660,K00116.04,CONFIRMED,0.952,23.9800854,5.351,104.0,147.537,1.31,0.011879,11.98,0.95,85.45,1.012,0.951,5854.0,4.406,-0.12,12.882,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002003,-0.0002003,0.177,-0.177,6.5,-6.5,0.2,-0.13,105.0,-117.0
4139816,K00812.04,CONFIRMED,0.994,7.82502168,2.186,520.8,136.54995,1.2,0.022312,20.2,0.708,87.99,0.493,0.502,3950.0,4.754,-0.46,15.954,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.89e-05,-3.89e-05,0.12,-0.12,36.4,-36.4,0.08,-0.1,70.0,-86.0
4275191,K00813.01,CONFIRMED,1.0,3.895936525,2.3111,8544.8,170.527552,7.34,0.08689,12.29,0.524,87.56,0.774,0.866,5557.0,4.592,-0.3,15.725,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.71e-07,-7.71e-07,0.0302,-0.0302,29.5,-29.5,1.53,-0.65,167.0,-167.0
4476123,K00814.01,CONFIRMED,0.999,22.36646466,5.228,986.8,175.45862,2.32,0.028938,31.0,0.4,89.26,0.734,0.821,5395.0,4.615,-0.34,15.583,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.761e-05,-9.761e-05,0.122,-0.122,35.1,-35.1,0.38,-0.16,160.0,-160.0
3351888,K00801.01,CONFIRMED,1.0,1.625522174,2.38963,7969.0,170.8266564,9.73,0.080543,5.6364,0.076,89.22,1.106,0.935,5539.0,4.322,0.16,15.001,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.58e-07,-1.58e-07,0.00338,-0.00338,11.8,-11.8,1.41,-1.42,83.0,-74.0
3453214,K00802.01,CANDIDATE,1.0,19.620346923,2.0038,21725.0,181.881819,13.6,0.137595,77.9,0.458,89.66,0.905,0.928,5710.0,4.492,-0.1,15.562,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.73e-06,-3.73e-06,0.0292,-0.0292,85.0,-85.0,1.82,-0.92,76.0,-85.0
3554600,K00803.01,FALSE POSITIVE,0.0,7.544039,6.222,322.6,171.7982,17.47,0.194187,2.28,1.175,58.94,0.824,0.919,5657.0,4.567,-0.18,15.559,1,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001023,-0.0001023,0.731,-0.731,28.2,-28.2,4.12,-1.65,152.0,-169.0
3641726,K00804.01,CONFIRMED,1.0,9.02930689,3.1449,1019.8,177.20422,2.57,0.028718,22.57,0.024,89.94,0.82,0.824,5349.0,4.526,-0.12,15.387,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.648e-05,-1.648e-05,0.0528,-0.0528,21.9,-21.9,0.44,-0.26,167.0,-167.0
3734868,K00805.01,FALSE POSITIVE,0.053,10.328035714,7.7915,16918.0,174.581054,13.28,0.118805,10.988,0.281,88.54,1.024,0.874,5627.0,4.359,-0.1,15.646,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.762e-06,-3.762e-06,0.0272,-0.0272,31.8,-31.8,3.64,-2.41,169.0,-169.0
3832474,K00806.01,CONFIRMED,1.0,143.2063047,8.9302,10566.0,154.23552,8.9,0.094044,125.8,0.379,89.83,0.867,0.986,5485.0,4.556,0.21,15.403,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002348,-0.0002348,0.0961,-0.0961,82.4,-82.4,0.82,-0.38,98.0,-120.0
8395660,K00116.03,CONFIRMED,0.95,6.164876,3.262,55.8,135.63916,0.79,0.007192,11.19,0.646,86.69,1.012,0.951,5854.0,4.406,-0.12,12.882,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.635e-05,-4.635e-05,0.186,-0.186,4.3,-4.3,0.13,-0.08,105.0,-117.0
3832474,K00806.02,CONFIRMED,0.745,60.32494216,6.6188,20280.0,243.892578,12.19,0.128744,77.04,0.224,89.83,0.867,0.986,5485.0,4.556,0.21,15.403,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.207e-05,-3.207e-05,0.0327,-0.0327,64.0,-64.0,1.11,-0.52,98.0,-120.0
3832474,K00806.03,CONFIRMED,0.8995999999999998,29.1598615,4.803,488.0,150.69922,1.91,0.02018,44.2,0.3619,89.38,0.867,0.986,5485.0,4.556,0.21,15.403,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002534,-0.0002534,0.2,-0.2,43.5,-43.5,0.2,-0.07,99.0,-112.0
3836375,K00807.01,FALSE POSITIVE,0.0,1.540397253,2.1541,816.1,170.50479,25.69,0.257087,1.971,1.225,51.56,0.915,1.034,5663.0,4.53,0.21,15.974,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,2.702e-06,-2.702e-06,0.0846,-0.0846,25.7,-25.7,7.44,-2.33,171.0,-188.0
3838486,K00808.01,FALSE POSITIVE,0.0,2.99025443,5.414,589.2,171.9834,1.7,0.021279,4.349,0.014,89.81,0.731,0.737,4667.0,4.578,0.1,15.842,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,1.168e-05,-1.168e-05,0.113,-0.113,14.1,-14.1,0.1,-0.15,140.0,-154.0
3935914,K00809.01,CONFIRMED,1.0,1.594745374,1.9604,15044.0,170.6483505,11.3,0.115879,6.203,0.514,85.25,0.893,0.901,5934.0,4.491,-0.38,15.53,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.13e-07,-1.13e-07,0.0106,-0.0106,20.3,-20.3,3.09,-1.33,160.0,-178.0
3940418,K00810.01,CONFIRMED,1.0,4.783002698,2.335,1008.7,170.508434,2.5,0.028315,16.102,0.003,89.99,0.807,0.891,5170.0,4.574,0.18,15.119,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.432e-06,-5.432e-06,0.0332,-0.0332,16.6,-16.6,0.34,-0.19,155.0,-155.0
4049131,K00811.01,CONFIRMED,1.0,20.50588921,4.0595,2105.5,181.43428,3.41,0.041039,38.91,0.26,89.62,0.761,0.739,4905.0,4.544,-0.04,15.398,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.206e-05,-3.206e-05,0.0481,-0.0481,31.0,-31.0,0.28,-0.31,148.0,-148.0
4139816,K00812.01,CONFIRMED,1.0,3.340218842,1.9104,1632.6,171.979062,2.03,0.037683,12.4,0.466,87.85,0.493,0.502,3950.0,4.754,-0.46,15.954,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.177e-06,-3.177e-06,0.0318,-0.0318,26.6,-26.6,0.13,-0.17,70.0,-86.0
5287983,K00828.01,FALSE POSITIVE,0.0,2.507089906,2.0067,1339.2,171.002455,30.26,0.295115,3.32,1.255,67.79,0.939,1.03,5926.0,4.506,-0.04,15.555,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.401e-06,-2.401e-06,0.0427,-0.0427,24.7,-24.7,9.57,-3.19,184.0,-226.0
5358241,K00829.01,CONFIRMED,1.0,18.64932728,4.4056,893.6,174.771,3.12,0.027096,33.12,0.08,89.86,1.053,1.026,5775.0,4.405,0.16,15.386,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.202e-05,-5.202e-05,0.0687,-0.0687,20.9,-20.9,0.47,-0.28,78.0,-78.0
10875245,K00117.02,CONFIRMED,1.0,4.90144976,4.1654,140.7,138.60548,1.7,0.011136,7.78,0.529,86.1,1.402,1.113,5847.0,4.191,0.26,12.487,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.07e-05,-1.07e-05,0.0585,-0.0585,2.9,-2.9,0.08,-0.05,64.0,-75.0
5358241,K00829.02,CONFIRMED,0.998,9.75192101,4.793,418.0,138.78608,2.76,0.024042,6.05,0.949,80.97,1.053,1.026,5775.0,4.405,0.16,15.386,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.829e-05,-4.829e-05,0.181,-0.181,16.2,-16.2,0.43,-0.24,78.0,-78.0
5358241,K00829.03,CONFIRMED,1.0,38.5576546,5.794,993.0,163.85063,4.02,0.03498,24.9,0.911,87.91,1.053,1.026,5775.0,4.405,0.16,15.386,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001765,-0.0001765,0.199,-0.199,26.8,-26.8,0.62,-0.36,78.0,-78.0
5358624,K00830.01,CONFIRMED,0.99,3.525632539,2.59959,22335.0,170.0479951,11.58,0.13372,11.699,0.12,89.41,0.793,0.855,5150.0,4.572,0.08,15.224,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.5e-07,-1.5e-07,0.00079,-0.00079,13.1,-13.1,0.9,-0.48,82.0,-82.0
4544670,K00815.01,CANDIDATE,1.0,34.84398644,2.9315,4523.6,172.633252,7.61,0.080046,49.31,0.934,88.92,0.871,0.84,5509.0,4.482,-0.16,15.684,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.036e-05,-4.036e-05,0.0702,-0.0702,82.5,-82.5,1.72,-0.91,166.0,-166.0
4664847,K00816.01,CONFIRMED,1.0,7.748094239,3.5957,2472.1,174.997206,5.52,0.046615,15.0,0.517,88.02,1.085,1.181,5973.0,4.439,0.36,15.67,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.553e-06,-7.553e-06,0.043,-0.043,25.7,-25.7,1.7,-0.56,169.0,-232.0
4725681,K00817.01,CONFIRMED,1.0,23.96793669,3.827,1182.3,186.22182,1.8,0.03141,45.2,0.416,89.47,0.524,0.536,3747.0,4.728,0.1,15.414,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.249e-05,-9.249e-05,0.113,-0.113,46.1,-46.1,0.1,-0.15,75.0,-83.0
4725681,K00817.02,CONFIRMED,0.995,8.29561738,1.3421,824.3,135.79284,1.82,0.03178,24.8,0.888,87.95,0.524,0.536,3747.0,4.728,0.1,15.414,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.368e-05,-2.368e-05,0.0773,-0.0773,57.5,-57.5,0.1,-0.15,75.0,-83.0
4913852,K00818.01,CONFIRMED,1.0,8.11437482,2.2736,1558.0,176.33968,2.1,0.037204,23.58,0.573,88.61,0.517,0.553,3692.0,4.753,0.28,15.877,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.092e-05,-1.092e-05,0.0447,-0.0447,32.0,-32.0,0.14,-0.16,73.0,-83.0
4932348,K00819.01,FALSE POSITIVE,0.0,38.036729482,4.34617,82872.0,196.934947,27.5,0.27018,78.037,0.501,89.63,0.932,1.051,5575.0,4.521,0.36,15.472,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.484e-06,-3.484e-06,0.00645,-0.00645,83.3,-83.3,5.28,-2.27,166.0,-183.0
4936180,K00820.01,CANDIDATE,0.0,4.64090031,35.512,2450.6,173.64638,30.09,0.333559,1.354,1.28,19.01,0.826,0.786,6463.0,4.5,-1.66,15.27,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.485e-05,-1.485e-05,0.274,-0.274,11.7,-11.7,5.79,-3.14,205.0,-205.0
11913073,K00011.01,FALSE POSITIVE,0.0,3.747838198,5.0642,616.0,171.66504,13.65,0.151387,1.868,1.121,53.12,0.826,0.926,5514.0,4.569,-0.04,13.496,0,1,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,3.896e-06,-3.896e-06,0.0445,-0.0445,5.3,-5.3,3.11,-1.04,149.0,-149.0
10875245,K00117.01,CONFIRMED,0.992,14.74914825,6.0995,430.2,138.77799,2.89,0.018864,18.56,0.173,89.47,1.402,1.113,5847.0,4.191,0.26,12.487,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.174e-05,-2.174e-05,0.044,-0.044,4.2,-4.2,0.13,-0.1,64.0,-75.0
5021899,K00821.01,CONFIRMED,1.0,21.81295996,4.3791,1175.4,174.01085,3.38,0.030952,39.183,0.053,89.92,0.999,0.934,5601.0,4.41,0.08,15.54,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.229e-05,-7.229e-05,0.091,-0.091,35.8,-35.8,0.91,-0.49,166.0,-166.0
5077629,K00822.01,FALSE POSITIVE,0.0,7.91936937,3.3148,15148.0,172.181092,10.34,0.121984,15.534,0.733,87.3,0.776,0.852,5690.0,4.588,-0.4,15.805,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.04e-06,-2.04e-06,0.0209,-0.0209,49.8,-49.8,2.59,-0.87,154.0,-172.0
5115978,K00823.01,CANDIDATE,0.0041,1.028436523,1.8606,8098.0,170.228582,72.77,0.673134,2.891,1.5734,57.3,0.99,0.959,6228.0,4.428,-0.44,15.202,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.05e-07,-7.05e-07,0.034,-0.034,127.0,-127.0,27.71,-8.6,183.0,-219.0
5164255,K00824.01,CONFIRMED,1.0,15.37562369,3.3169,15337.0,173.61402,11.01,0.12103,31.24,0.692,88.73,0.833,0.793,4986.0,4.496,0.16,16.422,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.017e-05,-1.017e-05,0.0645,-0.0645,114.0,-114.0,0.44,-0.82,79.0,-79.0
5252423,K00825.01,CONFIRMED,1.0,8.10363271,3.161,887.9,176.9486,2.11,0.026361,20.09,0.047,89.87,0.732,0.733,4861.0,4.574,-0.08,15.289,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.032e-05,-2.032e-05,0.0635,-0.0635,24.5,-24.5,0.18,-0.2,131.0,-146.0
5252423,K00825.02,CONFIRMED,1.0,4.71510843,2.506,417.5,134.96178,1.46,0.018268,14.18,0.258,88.96,0.732,0.733,4861.0,4.574,-0.08,15.289,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.941e-05,-1.941e-05,0.103,-0.103,22.0,-22.0,0.12,-0.14,131.0,-146.0
5272878,K00826.01,CONFIRMED,1.0,6.365839713,2.9721,780.7,171.13575,2.44,0.026275,14.46,0.524,87.92,0.849,0.939,5776.0,4.554,-0.18,15.09,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,8.06e-06,-8.06e-06,0.0408,-0.0408,13.1,-13.1,0.6,-0.21,155.0,-155.0
5283542,K00827.01,FALSE POSITIVE,0.037,5.97581754,3.065,962.4,174.77602,3.86,0.035468,6.53,0.941,81.71,0.997,1.072,6108.0,4.471,-0.08,15.546,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.118e-05,-1.118e-05,0.185,-0.185,23.5,-23.5,1.32,-0.44,193.0,-214.0
5649215,K00839.01,FALSE POSITIVE,0.0,2.446737317,4.7211,1177.9,170.66951,26.25,0.278526,1.749,1.241,44.81,0.863,0.959,5764.0,4.548,-0.12,15.021,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,3.089e-06,-3.089e-06,0.0546,-0.0546,12.7,-12.7,6.9,-2.47,154.0,-171.0
5651104,K00840.01,CONFIRMED,1.0,3.04033046,1.8411,10859.0,169.9490106,8.99,0.104023,10.41,0.736,85.95,0.791,0.754,5035.0,4.519,-0.06,15.028,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.37e-07,-3.37e-07,0.0168,-0.0168,25.8,-25.8,0.8,-0.99,151.0,-151.0
5792202,K00841.01,CONFIRMED,1.0,15.33528675,3.897,3081.4,174.00278,5.0,0.056,21.65,0.773,87.95,0.817,0.926,5251.0,4.581,0.21,15.855,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.989e-05,-1.989e-05,0.0771,-0.0771,39.0,-39.0,0.49,-0.18,105.0,-105.0
10875245,K00117.04,CONFIRMED,0.998,7.95825328,4.377,50.0,137.80219,1.06,0.006915,10.01,0.706,85.95,1.402,1.113,5847.0,4.191,0.26,12.487,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.673e-05,-7.673e-05,0.229,-0.229,3.7,-3.7,0.05,-0.04,64.0,-75.0
5792202,K00841.02,CONFIRMED,1.0,31.33046135,5.176,5073.8,153.43031,6.5,0.072904,33.19,0.798,88.62,0.817,0.926,5251.0,4.581,0.21,15.855,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.977e-05,-3.977e-05,0.102,-0.102,48.4,-48.4,0.64,-0.23,105.0,-105.0
5370302,K00831.01,FALSE POSITIVE,0.006,3.9043425,3.831,16228.0,173.393734,12.28,0.125229,6.856,0.709,84.06,0.898,0.989,5810.0,4.526,-0.06,15.016,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.339e-06,-1.339e-06,0.0271,-0.0271,62.1,-62.1,3.56,-1.19,157.0,-175.0
5372966,K00832.01,FALSE POSITIVE,0.0,9.286358079,3.49949,44791.0,171.8214689,17.61,0.19639,23.029,0.377,89.06,0.821,0.82,5670.0,4.523,-0.4,15.365,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.46e-07,-5.46e-07,0.00533,-0.00533,32.8,-32.8,4.05,-1.87,169.0,-169.0
5376067,K00833.01,FALSE POSITIVE,0.0,3.951405455,2.1862,2453.9,173.276125,31.44,0.331342,5.42,1.276,76.4,0.869,0.953,6046.0,4.539,-0.38,15.446,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.258e-06,-2.258e-06,0.0267,-0.0267,25.2,-25.2,8.94,-2.96,182.0,-182.0
5436502,K00834.01,CONFIRMED,0.999,23.65369415,8.2183,3341.8,171.376107,7.89,0.05219,23.142,0.008,89.98,1.384,1.083,5739.0,4.191,0.3,15.084,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.748e-05,-1.748e-05,0.021,-0.021,13.2,-13.2,1.38,-1.52,114.0,-103.0
5436502,K00834.02,CONFIRMED,0.996,13.23352214,6.7372,504.6,140.32196,3.06,0.020278,15.32,0.014,89.95,1.384,1.083,5739.0,4.191,0.3,15.084,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.503e-05,-4.503e-05,0.0875,-0.0875,10.8,-10.8,0.54,-0.58,114.0,-103.0
5436502,K00834.03,CONFIRMED,0.997,6.15560285,4.9843,285.0,134.81656,2.32,0.015336,9.34,0.235,88.56,1.384,1.083,5739.0,4.191,0.3,15.084,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.704e-05,-2.704e-05,0.0994,-0.0994,8.6,-8.6,0.4,-0.45,114.0,-103.0
5436502,K00834.04,CONFIRMED,1.0,2.090811305,3.388,115.9,134.17462,1.62,0.010686,3.32,0.746,77.03,1.384,1.083,5739.0,4.191,0.3,15.084,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.571e-06,-9.571e-06,0.106,-0.106,6.4,-6.4,0.28,-0.32,114.0,-103.0
10875245,K00117.03,CONFIRMED,0.995,3.180027898,3.5797,120.3,133.49863,1.53,0.009989,6.751,0.196,88.34,1.402,1.113,5847.0,4.191,0.26,12.487,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,7.278e-06,-7.278e-06,0.0558,-0.0558,2.7,-2.7,0.07,-0.05,64.0,-75.0
5436502,K00834.05,CONFIRMED,0.989,50.4467417,7.159,370.3,178.5014,2.67,0.01767,50.9,0.379,89.57,1.384,1.083,5739.0,4.191,0.3,15.084,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0006505,-0.0006505,0.247,-0.247,20.1,-20.1,0.47,-0.51,114.0,-103.0
5456651,K00835.01,CONFIRMED,1.0,11.76307164,2.9076,1037.3,180.93613,2.35,0.028519,31.76,0.048,89.91,0.756,0.849,4959.0,4.603,0.16,15.208,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.035e-05,-2.035e-05,0.05,-0.05,23.9,-23.9,0.17,-0.08,99.0,-30.8
5456651,K00835.02,CONFIRMED,0.878,56.2279271,3.57,862.7,132.29259,2.37,0.028683,90.7,0.7,89.56,0.756,0.849,4959.0,4.603,0.16,15.208,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003134,-0.0003134,0.134,-0.134,44.9,-44.9,0.17,-0.09,99.0,0.0
5481416,K00836.01,FALSE POSITIVE,0.0,2.384052875,3.0918,1268.1,171.58362,17.06,0.222925,2.27,1.178,58.76,0.701,0.683,4794.0,4.58,-0.22,15.836,0,1,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,4.74e-06,-4.74e-06,0.0817,-0.0817,29.9,-29.9,1.32,-1.6,130.0,-144.0
5531576,K00837.01,CONFIRMED,1.0,7.953547,2.6312,875.4,174.66224,2.25,0.026448,22.68,0.3,89.24,0.779,0.759,4768.0,4.536,0.18,15.66,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.91e-05,-1.91e-05,0.0595,-0.0595,25.3,-25.3,0.07,-0.14,76.0,-85.0
5531576,K00837.02,CONFIRMED,1.0,4.14451656,2.3421,391.8,135.92831,1.48,0.017441,13.767,0.004,89.99,0.779,0.759,4768.0,4.536,0.18,15.66,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.44e-05,-1.44e-05,0.0984,-0.0984,19.8,-19.8,0.05,-0.09,76.0,-85.0
5534814,K00838.01,FALSE POSITIVE,0.0,4.859386384,2.2757,6044.3,173.011469,38.33,0.355227,8.29,1.259,81.27,0.988,1.05,6072.0,4.47,-0.1,15.311,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.272e-06,-1.272e-06,0.0122,-0.0122,27.2,-27.2,12.8,-4.27,168.0,-232.0
6291653,K00850.01,CONFIRMED,0.999,10.526294577,2.5211,9768.0,176.522462,8.24,0.095143,28.26,0.644,88.69,0.793,0.82,5386.0,4.553,-0.2,15.305,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.783e-06,-1.783e-06,0.0257,-0.0257,26.4,-26.4,1.48,-0.8,159.0,-159.0
6392727,K00851.01,CONFIRMED,1.0,4.583520948,2.7055,3812.1,169.973972,5.39,0.056287,13.672,0.045,89.81,0.877,0.973,5815.0,4.54,-0.12,15.287,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.18e-06,-4.18e-06,0.0321,-0.0321,44.5,-44.5,1.6,-0.53,157.0,-175.0
6422070,K00852.01,CONFIRMED,0.876,3.76181843,3.5176,510.6,171.90364,2.66,0.025656,3.73,0.926,75.62,0.949,0.974,5653.0,4.472,0.1,15.257,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.14e-05,-1.14e-05,0.0901,-0.0901,16.4,-16.4,0.73,-0.26,154.0,-171.0
6428700,K00853.01,CONFIRMED,1.0,8.20396958,2.9667,1024.4,169.69138,3.01,0.033372,13.23,0.823,86.43,0.826,0.785,5015.0,4.499,0.1,15.376,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.488e-05,-1.488e-05,0.0529,-0.0529,21.2,-21.2,0.24,-0.3,149.0,-149.0
6428700,K00853.02,CONFIRMED,1.0,14.49645186,4.016,647.5,143.41659,3.01,0.033377,9.85,0.97,84.34,0.826,0.785,5015.0,4.499,0.1,15.376,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.36e-05,-6.36e-05,0.305,-0.305,26.7,-26.7,0.24,-0.3,149.0,-149.0
5792202,K00841.03,CONFIRMED,1.0,6.54626149,2.75,655.9,133.85964,2.19,0.024555,14.52,0.644,87.46,0.817,0.926,5251.0,4.581,0.21,15.855,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.668e-05,-2.668e-05,0.111,-0.111,30.0,-30.0,0.22,-0.08,105.0,-105.0
5794379,K00842.01,CONFIRMED,1.0,12.71809866,3.0957,1149.4,175.35526,2.31,0.030871,29.5,0.427,89.17,0.686,0.67,4702.0,4.592,-0.22,15.389,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.324e-05,-2.324e-05,0.0562,-0.0562,24.5,-24.5,0.17,-0.22,128.0,-142.0
